name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
"Los Angeles,USA",2022-10-10T00:00:00,63.7,63.7,60.9,90.54,0,0,,0,0,2.2,1.3,232,1015.9,16.5,9.5,0,0,0,10,Clear,clear-night,"KHHR,72295023174,KBUR,72295603167,72287493134"
"Los Angeles,USA",2022-10-10T01:00:00,63.6,63.6,60.9,90.89,0,0,,0,0,4,1.3,256,1015.9,13.1,9.5,0,0,0,10,Clear,clear-night,"KHHR,72295023174,KBUR,72295603167,72287493134"
"Los Angeles,USA",2022-10-10T02:00:00,62.9,62.9,60.9,93.23,0,0,,0,0,1.8,0.2,270,1015.8,16,9.5,0,0,0,10,Clear,clear-night,"KHHR,72295023174,KBUR,72295603167,72287493134"
"Los Angeles,USA",2022-10-10T03:00:00,63.6,63.6,61.5,92.77,0,0,,0,0,5.8,0.2,57,1015.7,86.2,8.5,0,0,0,10,Partially cloudy,partly-cloudy-night,"KHHR,72295023174,KBUR,72295603167,72287493134"
"Los Angeles,USA",2022-10-10T04:00:00,63.4,63.4,61,91.94,0,0,,0,0,3.1,0.3,7,1015.5,96.8,8,0,0,0,5,Overcast,cloudy,"KHHR,72295023174,KBUR,KCQT,72295603167,72287493134"
"Los Angeles,USA",2022-10-10T05:00:00,64.6,64.6,61,88.18,0,0,,0,0,3.6,0.2,20,1015.3,100,7.7,0,0,0,5,Overcast,cloudy,"KHHR,72295023174,KBUR,72295603167,72287493134"
"Los Angeles,USA",2022-10-10T06:00:00,64.6,64.6,61.5,89.82,0,0,,0,0,4.5,1.4,121,1015.5,100,6.1,0,0,0,5,Overcast,cloudy,"KHHR,72295023174,KBUR,72295603167,72287493134"
"Los Angeles,USA",2022-10-10T07:00:00,64.6,64.6,61.8,90.62,0,0,rain,0,0,3.8,1.1,28,1015.7,100,5.1,1,0,0,5,Overcast,cloudy,"KHHR,72295023174,KBUR,KCQT,AT259,72295603167"
"Los Angeles,USA",2022-10-10T08:00:00,65.3,65.3,61.5,87.62,0,0,,0,0,4.9,0.3,150.2,1015.8,100,4,21,0.1,0,5,Overcast,cloudy,"KHHR,72295023174,KBUR,72295603167,F1624,72287493134"
"Los Angeles,USA",2022-10-10T09:00:00,66.1,66.1,61.6,85.51,0,0,rain,0,0,4.5,0.6,92,1016.2,100,4,83,0.3,1,5,Overcast,cloudy,"KHHR,72295023174,KBUR,72295603167,F1624,72287493134"
"Los Angeles,USA",2022-10-10T10:00:00,67,67,61.5,82.31,0,0,,0,0,2.9,0.6,80,1016.4,100,4.3,112,0.4,1,5,Overcast,cloudy,"KHHR,72295023174,KBUR,72295603167,F1624,72287493134"
"Los Angeles,USA",2022-10-10T11:00:00,68.6,68.6,60.8,76.06,0,0,,0,0,5.8,3.2,166,1016.2,100,6.2,290,1,3,5,Overcast,cloudy,"KHHR,72295023174,KBUR,72295603167,F1624,72287493134"
"Los Angeles,USA",2022-10-10T12:00:00,72.1,72.1,61.3,68.89,0,0,,0,0,4.9,0.6,18,1015.6,68.5,6.8,678,2.4,7,5,Partially cloudy,partly-cloudy-day,"KHHR,72295023174,KBUR,KCQT,72295603167,F1624,72287493134"
"Los Angeles,USA",2022-10-10T13:00:00,74.3,74.3,61,63.16,0,0,,0,0,3.6,1.3,281,1014.4,3.1,7,699,2.5,7,5,Clear,clear-day,"KHHR,72295023174,KBUR,72295603167,F1624,72287493134"
"Los Angeles,USA",2022-10-10T14:00:00,75,75,61.1,61.96,0,0,,0,0,6.5,2.3,244,1013.3,3.1,7.7,654,2.4,7,5,Clear,clear-day,"KHHR,72295023174,KBUR,72295603167,F1624,72287493134"
"Los Angeles,USA",2022-10-10T15:00:00,74.3,74.3,61.5,64.26,0,0,,0,0,7.6,2.9,247,1012.7,1.9,7,534,1.9,5,5,Clear,clear-day,"KHHR,72295023174,KBUR,72295603167,F1624,72287493134"
"Los Angeles,USA",2022-10-10T16:00:00,73.5,73.5,61.5,66.29,0,0,,0,0,9.6,5.3,244,1012.5,3.1,6.9,387,1.4,4,5,Clear,clear-day,"KHHR,72295023174,KBUR,72295603167,F1624,72287493134"
"Los Angeles,USA",2022-10-10T17:00:00,72.3,72.3,60.9,67.45,0,0,,0,0,9.2,7.8,262,1012.2,1.9,8.3,188,0.7,2,5,Clear,clear-day,"KHHR,72295023174,KBUR,72295603167,F1624,72287493134"
"Los Angeles,USA",2022-10-10T18:00:00,69.6,69.6,61,74.24,0,0,,0,0,6.9,5.1,233,1012.3,3.1,9,17,0.1,0,5,Clear,clear-day,"KHHR,72295023174,KBUR,72295603167,F1624,72287493134"
"Los Angeles,USA",2022-10-10T19:00:00,67.4,67.4,60.9,79.86,0,0,,0,0,6.9,4.7,246,1012.7,5.6,9.9,5,0,0,5,Clear,clear-night,"KHHR,72295023174,KBUR,72295603167,F1624,72287493134"
"Los Angeles,USA",2022-10-10T20:00:00,66.2,66.2,61.9,86.14,0,0,rain,0,0,6.9,5,260,1013.4,67.4,9.9,0,0,0,5,Partially cloudy,partly-cloudy-night,"KHHR,72295023174,KBUR,KCQT,72295603167,72287493134"
"Los Angeles,USA",2022-10-10T21:00:00,65.8,65.8,61,84.67,0,0,,0,0,4.9,1.4,252,1013.6,93.5,9.9,0,0,0,5,Overcast,cloudy,"KHHR,72295023174,KBUR,72295603167,72287493134"
"Los Angeles,USA",2022-10-10T22:00:00,65.9,65.9,61,84.44,0,0,,0,0,6.9,0.5,4,1014.1,69.7,9.4,0,0,0,5,Partially cloudy,partly-cloudy-night,"KHHR,72295023174,KBUR,KCQT,72295603167,72287493134"
"Los Angeles,USA",2022-10-10T23:00:00,65.6,65.6,61.2,85.64,0,0,,0,0,5.1,0.7,29,1014.5,13.8,9.9,0,0,0,5,Clear,clear-night,"KHHR,72295023174,KBUR,72295603167,72287493134"
"Los Angeles,USA",2022-10-11T00:00:00,65.4,65.4,61,85.94,0,0,rain,0,0,4.7,2,307,1014.7,92.9,9.9,0,0,0,5,Overcast,cloudy,"KHHR,72295023174,KBUR,KCQT,72295603167,72287493134"
"Los Angeles,USA",2022-10-11T01:00:00,65.6,65.6,61,85.18,0,0,,0,0,6.5,0.6,299,1014.5,100,8.9,0,0,0,5,Overcast,cloudy,"KHHR,72295023174,KBUR,72295603167,72287493134"
"Los Angeles,USA",2022-10-11T02:00:00,66.3,66.3,61,83.11,0,0,,0,0,4.7,0.4,10,1014.5,100,8.4,0,0,0,5,Overcast,cloudy,"KHHR,72295023174,KBUR,SE428,72295603167,72287493134"
"Los Angeles,USA",2022-10-11T03:00:00,66.2,66.2,61,83.59,0,0,,0,0,2,0.4,10,1014.6,100,7.1,0,0,0,5,Overcast,cloudy,"KHHR,72295023174,KBUR,KCQT,SE428,72295603167,72287493134"
"Los Angeles,USA",2022-10-11T04:00:00,67.3,67.3,60.9,80,0,0,rain,0,0,1.8,4.5,92,1014,100,9.8,0,0,0,5,Overcast,cloudy,"KHHR,72295023174,KBUR,72295603167,72287493134"
"Los Angeles,USA",2022-10-11T05:00:00,67.3,67.3,60.8,79.84,0,0,rain,0,0,1.6,1.1,108,1014.1,100,9.8,0,0,0,5,Overcast,cloudy,"KHHR,72295023174,KBUR,72295603167,72287493134"
"Los Angeles,USA",2022-10-11T06:00:00,67.4,67.4,60.2,77.64,0,0,,0,0,1.3,2.9,0,1014.7,100,9.7,0,0,0,5,Overcast,cloudy,"KHHR,72295023174,KBUR,72295603167,72287493134"
"Los Angeles,USA",2022-10-11T07:00:00,67.3,67.3,60.3,78.32,0,0,,0,0,1.1,0.5,62,1015,100,9.7,3,0,0,5,Overcast,cloudy,"KHHR,72295023174,KBUR,SE428,72295603167,72287493134"
"Los Angeles,USA",2022-10-11T08:00:00,67.4,67.4,60.8,79.41,0,0,,0,0,1.3,0.7,133,1015.2,100,9.6,22,0.1,0,5,Overcast,cloudy,"KHHR,72295023174,KBUR,72295603167,F1624,72287493134"
"Los Angeles,USA",2022-10-11T09:00:00,67.5,67.5,60.8,78.9,0,0,,0,0,1.8,3.3,189,1015.9,100,9.8,44,0.2,0,5,Overcast,cloudy,"KHHR,72295023174,KBUR,72295603167,F1624,72287493134"
"Los Angeles,USA",2022-10-11T10:00:00,68.4,68.4,60.9,76.97,0,0,,0,0,2.2,0.3,57,1016.2,100,9.8,72,0.3,1,5,Overcast,cloudy,"KHHR,72295023174,KBUR,72295603167,F1624,72287493134"
"Los Angeles,USA",2022-10-11T11:00:00,69.5,69.5,60.8,73.86,0,0,,0,0,2.7,0.4,206.4,1016,100,9.9,136,0.5,1,5,Overcast,cloudy,"KHHR,72295023174,KBUR,72295603167,F1624,72287493134"
"Los Angeles,USA",2022-10-11T12:00:00,70.5,70.5,60.8,71.34,0,0,,0,0,3.6,0.6,286,1016,100,9,238,0.9,2,5,Overcast,cloudy,"KHHR,72295023174,KBUR,72295603167,F1624,72287493134"
"Los Angeles,USA",2022-10-11T13:00:00,72.3,72.3,60.9,67.46,0,0,,0,0,5.8,1.3,217,1014.9,41.3,9.9,704,2.5,7,5,Partially cloudy,partly-cloudy-day,"KHHR,72295023174,KBUR,72295603167,F1624,72287493134"
"Los Angeles,USA",2022-10-11T14:00:00,75.1,75.1,61.7,62.97,0,0,,0,0,7.6,0.8,240,1013.9,10.7,9.9,684,2.5,7,5,Clear,clear-day,"KHHR,72295023174,KBUR,72295603167,F1624,72287493134"
"Los Angeles,USA",2022-10-11T15:00:00,75.6,75.6,61.7,61.87,0,0,rain,0,0,9.4,2.5,234,1014.3,4.6,9.9,568,2,6,5,Clear,clear-day,"KHHR,72295023174,KBUR,72295603167,F1624,72287493134"
"Los Angeles,USA",2022-10-11T16:00:00,74.1,74.1,61.8,65.67,0.001,100,rain,0,0,7.6,6.8,241,1013.9,6.1,9.9,323,1.2,3,5,Rain,rain,"KHHR,72295023174,KBUR,72295603167,F1624,72287493134"
"Los Angeles,USA",2022-10-11T17:00:00,72.2,72.2,61.7,69.55,0,0,,0,0,15,2.6,229,1014.3,7.3,9.9,101,0.4,1,5,Clear,clear-day,"KHHR,72295023174,KBUR,72295603167,F1624,72287493134"
"Los Angeles,USA",2022-10-11T18:00:00,71.1,71.1,61.7,72.22,0,0,,0,0,8.5,6.4,251,1014.1,3.1,9.9,28,0.1,0,5,Clear,clear-day,"KHHR,72295023174,KBUR,72295603167,F1624,72287493134"
"Los Angeles,USA",2022-10-11T19:00:00,68.7,68.7,61.9,78.9,0,0,,0,0,6.5,4.6,261,1014.6,20.7,9.9,11,0,0,5,Partially cloudy,partly-cloudy-night,"KHHR,72295023174,KBUR,72295603167,F1624,72287493134"
"Los Angeles,USA",2022-10-11T20:00:00,67.7,67.7,61.9,81.76,0,0,,0,0,25.3,1.2,39,1017,64,9.9,0,0,0,5,Partially cloudy,partly-cloudy-night,"KHHR,72295023174,KBUR,KCQT,72295603167,72287493134"
"Los Angeles,USA",2022-10-11T21:00:00,68.4,68.4,61.7,79.14,0,0,,0,0,4.7,5.2,283,1016.8,47.6,9.9,0,0,0,5,Partially cloudy,partly-cloudy-night,"KHHR,72295023174,KBUR,72295603167,72287493134"
"Los Angeles,USA",2022-10-11T22:00:00,67.3,67.3,61.9,82.85,0,0,,0,0,2,5.7,309,1016,12.7,9.9,0,0,0,5,Clear,clear-night,"KHHR,72295023174,KBUR,72295603167,72287493134"
"Los Angeles,USA",2022-10-11T23:00:00,68.4,68.4,61.7,79.31,0,0,,0,0,2.7,0.7,317,1016.3,5.6,9.9,0,0,0,5,Clear,clear-night,"KHHR,72295023174,KBUR,72295603167,72287493134"
"Los Angeles,USA",2022-10-12T00:00:00,67.4,67.4,61.7,82.04,0,0,,0,0,1.6,1.6,247,1016.7,5.6,9.9,0,0,0,5,Clear,clear-night,"KHHR,72295023174,KBUR,72295603167,72287493134"
"Los Angeles,USA",2022-10-12T01:00:00,66.2,66.2,62,86.38,0,0,,0,0,1.1,0.8,348,1017.4,42.6,9.9,0,0,0,5,Partially cloudy,partly-cloudy-night,"KHHR,72295023174,KBUR,KCQT,72295603167,72287493134"
"Los Angeles,USA",2022-10-12T02:00:00,66.4,66.4,61.9,85.69,0,0,,0,0,1.3,1.3,265,1017.3,84,9.9,0,0,0,5,Partially cloudy,partly-cloudy-night,"KHHR,72295023174,KBUR,72295603167,72287493134"
"Los Angeles,USA",2022-10-12T03:00:00,66.4,66.4,62,85.85,0,0,,0,0,2,0.9,308,1017.1,99.4,9.9,0,0,0,10,Overcast,cloudy,"KHHR,72295023174,KBUR,72295603167,72287493134"
"Los Angeles,USA",2022-10-12T04:00:00,66.4,66.4,61.9,85.68,0,0,,0,0,1.8,0.9,301,1016.8,100,9.9,0,0,0,10,Overcast,cloudy,"KHHR,72295023174,KBUR,72295603167,72287493134"
"Los Angeles,USA",2022-10-12T05:00:00,66.4,66.4,61.9,85.68,0,0,,0,0,1.8,3.5,290,1017,100,9.9,0,0,0,5,Overcast,cloudy,"KHHR,72295023174,KBUR,72295603167,72287493134"
"Los Angeles,USA",2022-10-12T06:00:00,66,66,62.1,87.17,0.027,100,rain,0,0,1.6,0.4,348,1017.6,90.1,9.6,0,0,0,5,"Rain, Overcast",rain,"KHHR,72295023174,KBUR,KCQT,SE428,72295603167,72287493134"
"Los Angeles,USA",2022-10-12T07:00:00,66.2,66.2,62,86.4,0,0,,0,0,1.1,0.6,347,1017.7,93.5,9.6,5,0,0,5,Overcast,cloudy,"KHHR,72295023174,KBUR,72295603167,F1624,72287493134"
"Los Angeles,USA",2022-10-12T08:00:00,67.1,67.1,62.1,83.98,0,0,,0,0,1.1,0.3,302.8,1017.9,93.5,8.4,56,0.2,1,5,Overcast,cloudy,"KHHR,72295023174,KBUR,72295603167,F1624,72287493134"
"Los Angeles,USA",2022-10-12T09:00:00,69.1,69.1,63,80.87,0,0,,0,0,1.8,0.8,346,1018.7,67.4,9.2,114,0.4,1,5,Partially cloudy,partly-cloudy-day,"KHHR,72295023174,KBUR,KCQT,72295603167,F1624,72287493134"
"Los Angeles,USA",2022-10-12T10:00:00,70.1,70.1,62.5,77,0,0,,0,0,3.1,2.3,204,1019.4,99.3,7.3,197,0.7,2,5,Overcast,cloudy,"KHHR,72295023174,KBUR,72295603167,F1624,72287493134"
"Los Angeles,USA",2022-10-12T11:00:00,71.6,71.6,62,71.82,0,0,,0,0,3.4,7.1,336,1018.4,77,9.6,427,1.5,4,5,Partially cloudy,partly-cloudy-day,"KHHR,72295023174,KBUR,72295603167,F1624,72287493134"
"Los Angeles,USA",2022-10-12T12:00:00,73.8,73.8,61.4,65.1,0,0,,0,0,4.7,1.7,274,1018,8.5,9.9,698,2.5,7,5,Clear,clear-day,"KHHR,72295023174,KBUR,72295603167,F1624,72287493134"
"Los Angeles,USA",2022-10-12T13:00:00,77.5,77.5,61.1,57.06,0,0,,0,0,6,1.8,284,1017.5,9.7,9.9,832,3,8,3,Clear,clear-day,"KHHR,72295023174,KBUR,72295603167,F1624,72287493134"
"Los Angeles,USA",2022-10-12T14:00:00,76.1,76.1,61.5,60.74,0,0,,0,0,23,11.1,267,1017,12.7,9.9,665,2.4,7,3,Clear,clear-day,"KHHR,72295023174,KBUR,72295603167,F1624,72287493134"
"Los Angeles,USA",2022-10-12T15:00:00,74.1,74.1,62.6,67.44,0,0,,0,0,23,6.1,238,1016.5,16.5,9.9,558,2,6,5,Clear,clear-day,"KHHR,72295023174,KBUR,72295603167,F1624,72287493134"
"Los Angeles,USA",2022-10-12T16:00:00,71.6,71.6,62,71.71,0,0,,0,0,10.1,6.6,233,1017.1,63.7,9.9,383,1.4,4,5,Partially cloudy,partly-cloudy-day,"KHHR,72295023174,KBUR,KCQT,72295603167,F1624,72287493134"
"Los Angeles,USA",2022-10-12T17:00:00,68.8,68.8,62,78.7,0,0,,0,0,7.2,7.3,258,1017.1,96.8,9.9,143,0.5,1,5,Overcast,cloudy,"KHHR,72295023174,KBUR,KCQT,72295603167,F1624,72287493134"
"Los Angeles,USA",2022-10-12T18:00:00,67.5,67.5,61.8,81.93,0,0,,0,0,9.6,8.1,261,1016.7,94.1,9.9,7,0,0,5,Overcast,cloudy,"KHHR,72295023174,KBUR,72295603167,F1624,72287493134"
"Los Angeles,USA",2022-10-12T19:00:00,67.3,67.3,61.8,82.42,0,0,,0,0,8.5,2.1,244,1016.8,95.6,9.9,1,0,0,5,Overcast,cloudy,"KHHR,72295023174,KBUR,AT259,72295603167,72287493134"
"Los Angeles,USA",2022-10-12T20:00:00,66.5,66.5,61.8,84.71,0,0,,0,0,5.4,5.6,267,1017.2,94.1,9.9,0,0,0,5,Overcast,cloudy,"KHHR,72295023174,KBUR,72295603167,72287493134"
"Los Angeles,USA",2022-10-12T21:00:00,66.4,66.4,61.8,85.23,0,0,,0,0,7.2,5.3,219,1017.5,97,9.9,0,0,0,5,Overcast,cloudy,"KHHR,72295023174,KBUR,72295603167,72287493134"
"Los Angeles,USA",2022-10-12T22:00:00,66.4,66.4,61.8,85.23,0,0,,0,0,4.7,1.8,219,1017.8,100,9.9,0,0,0,5,Overcast,cloudy,"KHHR,72295023174,KBUR,72295603167,72287493134"
"Los Angeles,USA",2022-10-12T23:00:00,66.4,66.4,61.8,85.39,0,0,,0,0,1.6,1.4,233,1017.8,100,9.6,0,0,0,5,Overcast,cloudy,"KHHR,72295023174,KBUR,72295603167,72287493134"
"Los Angeles,USA",2022-10-13T00:00:00,66.4,66.4,61.9,85.68,0,0,,0,0,1.3,0,0,1017.6,100,9.6,0,0,0,5,Overcast,cloudy,"KHHR,72295023174,KBUR,72295603167,72287493134"
"Los Angeles,USA",2022-10-13T01:00:00,66.4,66.4,61.3,83.72,0,0,,0,0,2.7,0.2,306,1017.1,100,9.6,0,0,0,5,Overcast,cloudy,"KHHR,72295023174,KBUR,72295603167,72287493134"
"Los Angeles,USA",2022-10-13T02:00:00,66.4,66.4,61.1,83.28,0,0,,0,0,1.1,0.5,170,1017,100,9.6,0,0,0,10,Overcast,cloudy,"KHHR,72295023174,KBUR,72295603167,72287493134"
"Los Angeles,USA",2022-10-13T03:00:00,66.4,66.4,61.1,83.12,0,0,,0,0,2.5,1.2,230,1016.3,100,8.9,0,0,0,5,Overcast,cloudy,"KHHR,72295023174,KBUR,72295603167,72287493134"
"Los Angeles,USA",2022-10-13T04:00:00,66.2,66.2,61.1,83.43,0,0,,0,0,5.1,1,299,1016,100,8.3,0,0,0,5,Overcast,cloudy,"KHHR,72295023174,KBUR,72295603167,72287493134"
"Los Angeles,USA",2022-10-13T05:00:00,66.2,66.2,61.1,83.43,0,0,,0,0,3.6,1.1,161,1016,100,7.2,0,0,0,5,Overcast,cloudy,"KHHR,72295023174,KBUR,72295603167,72287493134"
"Los Angeles,USA",2022-10-13T06:00:00,66.2,66.2,61.1,83.43,0,0,,0,0,4.9,0.9,47,1016.1,100,7.1,0,0,0,5,Overcast,cloudy,"KHHR,72295023174,KBUR,72295603167,72287493134"
"Los Angeles,USA",2022-10-13T07:00:00,66.2,66.2,60.9,83.18,0,0,,0,0,2,0.6,316,1016,100,5.7,5,0,0,10,Overcast,cloudy,"KHHR,72295023174,KBUR,72295603167,F1624,72287493134"
"Los Angeles,USA",2022-10-13T08:00:00,66.2,66.2,61,83.37,0,0,,0,0,2.2,1.2,327,1016.2,100,4.3,41,0.1,0,5,Overcast,cloudy,"KHHR,72295023174,KBUR,72295603167,F1624,72287493134"
"Los Angeles,USA",2022-10-13T09:00:00,67,67,61,81.2,0,0,,0,0,2.5,0.7,265,1016.7,100,4.1,93,0.3,1,5,Overcast,cloudy,"KHHR,72295023174,KBUR,72295603167,F1624,72287493134"
"Los Angeles,USA",2022-10-13T10:00:00,67.2,67.2,61,80.55,0,0,,0,0,1.1,1.2,162,1016.8,100,3.7,133,0.5,1,10,Overcast,cloudy,"KHHR,72295023174,KBUR,72295603167,F1624,72287493134"
"Los Angeles,USA",2022-10-13T11:00:00,68.2,68.2,61.1,77.88,0,0,rain,0,0,2.9,0.7,1,1016.7,100,3.8,261,0.9,3,10,Overcast,cloudy,"KHHR,72295023174,KBUR,72295603167,F1624,72287493134"
"Los Angeles,USA",2022-10-13T12:00:00,70.1,70.1,61.1,73.15,0,0,,0,0,3.8,0.7,334,1016.2,73.6,3.8,666,2.4,7,5,Partially cloudy,partly-cloudy-day,"KHHR,72295023174,KBUR,KCQT,72295603167,F1624,72287493134"
"Los Angeles,USA",2022-10-13T13:00:00,72.7,72.7,61.8,68.53,0,0,,0,0,4.7,1.5,216,1015,57.1,4.1,682,2.5,7,5,Partially cloudy,partly-cloudy-day,"KHHR,72295023174,KBUR,72295603167,F1624,72287493134"
"Los Angeles,USA",2022-10-13T14:00:00,71.8,71.8,61.8,70.72,0,0,,0,0,7.4,5.9,249,1014.1,20.7,5.3,642,2.3,6,5,Partially cloudy,partly-cloudy-day,"KHHR,72295023174,KBUR,72295603167,F1624,72287493134"
"Los Angeles,USA",2022-10-13T15:00:00,71.1,71.1,61.8,72.35,0,0,,0,0,6.7,2.5,228,1013.4,20.7,6.6,532,1.9,5,5,Partially cloudy,partly-cloudy-day,"KHHR,72295023174,KBUR,72295603167,F1624,72287493134"
"Los Angeles,USA",2022-10-13T16:00:00,70.9,70.9,61.8,72.99,0,0,,0,0,6.9,2.9,235,1013,43.1,7.1,370,1.3,4,5,Partially cloudy,partly-cloudy-day,"KHHR,72295023174,KBUR,72295603167,F1624,72287493134"
"Los Angeles,USA",2022-10-13T17:00:00,69.4,69.4,61,74.78,0,0,,0,0,8.3,5.3,252,1012.9,86.8,6.4,127,0.5,1,5,Partially cloudy,partly-cloudy-day,"KHHR,72295023174,KBUR,72295603167,F1624,72287493134"
"Los Angeles,USA",2022-10-13T18:00:00,67.3,67.3,60.9,79.84,0,0,,0,0,6.5,5,227,1012.7,94.1,7.8,12,0,0,5,Overcast,cloudy,"KHHR,72295023174,KBUR,72295603167,F1624,72287493134"
"Los Angeles,USA",2022-10-13T19:00:00,66.1,66.1,61,83.79,0,0,,0,0,6.7,2,237,1013.1,94.1,9.7,1,0,0,10,Overcast,cloudy,"KHHR,72295023174,KBUR,SE428,72295603167,72287493134"
"Los Angeles,USA",2022-10-13T20:00:00,65.4,65.4,60.9,85.47,0,0,,0,0,4.5,1.5,228,1013.4,95.6,9.8,0,0,0,10,Overcast,cloudy,"KHHR,72295023174,KBUR,72295603167,72287493134"
"Los Angeles,USA",2022-10-13T21:00:00,65.4,65.4,60.9,85.3,0,0,,0,0,4.5,0.8,57,1013.5,100,7.3,0,0,0,10,Overcast,cloudy,"KHHR,72295023174,KBUR,72295603167,72287493134"
"Los Angeles,USA",2022-10-13T22:00:00,65.5,65.5,61.5,87.14,0,0,,0,0,4,0.3,75,1013.7,100,6.5,0,0,0,10,Overcast,cloudy,"KHHR,72295023174,KBUR,72295603167,72287493134"
"Los Angeles,USA",2022-10-13T23:00:00,65.4,65.4,61.5,87.3,0,0,rain,0,0,5.8,1.1,226,1013.5,100,7,0,0,0,10,Overcast,cloudy,"KHHR,72295023174,KBUR,72295603167,72287493134"
"Los Angeles,USA",2022-10-14T00:00:00,66.1,66.1,60.9,83.22,0,0,,0,0,3.8,1.1,218,1013.2,100,6.4,0,0,0,10,Overcast,cloudy,"KHHR,72295023174,KBUR,72295603167,72287493134"
"Los Angeles,USA",2022-10-14T01:00:00,66.3,66.3,61,83.11,0,0,,0,0,4.5,0.4,274,1012.7,100,5.9,0,0,0,10,Overcast,cloudy,"KHHR,72295023174,KBUR,72295603167,72287493134"
"Los Angeles,USA",2022-10-14T02:00:00,66.1,66.1,61.5,85.33,0,0,rain,0,0,3.6,3.2,136,1012.4,100,7,0,0,0,10,Overcast,cloudy,"KHHR,72295023174,KBUR,72295603167,72287493134"
"Los Angeles,USA",2022-10-14T03:00:00,65.4,65.4,61.7,87.72,0,0,rain,0,0,2.7,0.8,115,1012.2,100,9.5,0,0,0,10,Overcast,cloudy,"KHHR,72295023174,KBUR,72295603167,72287493134"
"Los Angeles,USA",2022-10-14T04:00:00,65.5,65.5,61,85.55,0,0,,0,0,3.1,1,106,1011.6,100,9.6,0,0,0,10,Overcast,cloudy,"KHHR,72295023174,KBUR,72295603167,72287493134"
"Los Angeles,USA",2022-10-14T05:00:00,65.5,65.5,60.9,85.32,0,0,rain,0,0,3.8,0.7,79,1011.3,100,9.5,0,0,0,10,Overcast,cloudy,"KHHR,72295023174,KBUR,72295603167,72287493134"
"Los Angeles,USA",2022-10-14T06:00:00,65.4,65.4,60.8,85.07,0,0,,0,0,4.5,0.2,44,1011.3,100,9.5,0,0,0,10,Overcast,cloudy,"KHHR,72295023174,KBUR,72295603167,72287493134"
"Los Angeles,USA",2022-10-14T07:00:00,65.5,65.5,60.9,85.15,0,0,,0,0,3.1,0.8,122,1011.5,100,9.5,1,0,0,10,Overcast,cloudy,"KHHR,72295023174,KBUR,SE428,72295603167,72287493134"
"Los Angeles,USA",2022-10-14T08:00:00,65.6,65.6,60.9,84.63,0,0,,0,0,5.4,0.2,0,1011.7,100,9.5,13,0,0,10,Overcast,cloudy,"KHHR,72295023174,KBUR,72295603167,F1624,72287493134"
"Los Angeles,USA",2022-10-14T09:00:00,65.5,65.5,60.8,84.75,0,0,,0,0,3.1,1.1,181,1012.1,100,9.5,31,0.1,0,10,Overcast,cloudy,"KHHR,72295023174,KBUR,72295603167,F1624,72287493134"
"Los Angeles,USA",2022-10-14T10:00:00,66.1,66.1,61.5,84.94,0,0,,0,0,3.1,1.3,101,1012.1,100,9.5,48,0.2,0,10,Overcast,cloudy,"KHHR,72295023174,KBUR,72295603167,F1624,72287493134"
"Los Angeles,USA",2022-10-14T11:00:00,66.4,66.4,61.5,84.08,0,0,,0,0,3.1,0.2,0,1011.6,100,9.5,75,0.3,1,10,Overcast,cloudy,"KHHR,72295023174,KBUR,72295603167,F1624,72287493134"
"Los Angeles,USA",2022-10-14T12:00:00,68.3,68.3,61.5,78.75,0,0,,0,0,4.5,0.6,289,1011.2,100,9.5,105,0.4,1,10,Overcast,cloudy,"KHHR,72295023174,KBUR,72295603167,F1624,72287493134"
"Los Angeles,USA",2022-10-14T13:00:00,68.6,68.6,60.8,76.28,0,0,,0,0,6.7,1.7,250,1010.5,100,9.6,179,0.6,2,5,Overcast,cloudy,"KHHR,72295023174,KBUR,72295603167,F1624,72287493134"
"Los Angeles,USA",2022-10-14T14:00:00,69.5,69.5,60.8,73.78,0,0,,0,0,6,1.1,250,1009.9,95.6,9.7,283,1,3,5,Overcast,cloudy,"KHHR,72295023174,KBUR,72295603167,F1624,72287493134"
"Los Angeles,USA",2022-10-14T15:00:00,69.5,69.5,60.9,74.18,0,0,,0,0,3.8,2.5,240,1009.3,95.6,9.9,238,0.9,2,5,Overcast,cloudy,"KHHR,72295023174,KBUR,72295603167,F1624,72287493134"
"Los Angeles,USA",2022-10-14T16:00:00,69.3,69.3,60.9,74.86,0,0,,0,0,6.5,2.4,236,1009.3,94.1,9.9,157,0.6,2,5,Overcast,cloudy,"KHHR,72295023174,KBUR,72295603167,F1624,72287493134"
"Los Angeles,USA",2022-10-14T17:00:00,67.3,67.3,60.8,79.62,0,0,,0,0,7.2,1.4,246,1009,94.1,9.9,60,0.2,1,5,Overcast,cloudy,"KHHR,72295023174,KBUR,72295603167,F1624,72287493134"
"Los Angeles,USA",2022-10-14T18:00:00,66.3,66.3,60.8,82.61,0,0,,0,0,5.8,2.1,219,1009.3,99.3,9.6,6,0,0,10,Overcast,cloudy,"KHHR,72295023174,KBUR,72295603167,F1624,72287493134"
